City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,San Rafael,AR,2021-11-28 21:42:55,-34.6177,-68.3301,78.73,18,0,11.12
281,Saldanha,ZA,2021-11-28 21:47:33,-33.0117,17.9442,62.65,85,42,5.99
282,Mar Del Plata,AR,2021-11-28 21:47:01,-38.0023,-57.5575,64.42,94,90,11.5
283,Taltal,CL,2021-11-28 21:47:34,-25.4,-70.4833,64.62,71,25,4.21
284,Moose Factory,CA,2021-11-28 21:47:34,51.2585,-80.6094,23.0,86,90,0.0
285,Lompoc,US,2021-11-28 21:47:34,34.6391,-120.4579,82.71,24,1,11.5
286,Leh,IN,2021-11-28 21:47:35,34.1667,77.5833,13.87,65,0,2.33
287,Klaksvik,FO,2021-11-28 21:47:35,62.2266,-6.589,36.52,63,100,7.96
288,Hudiksvall,SE,2021-11-28 21:47:35,61.729,17.1036,28.6,73,100,3.71
289,Pravda,RU,2021-11-28 21:47:35,46.9396,142.009,28.4,78,61,13.85
290,Inirida,CO,2021-11-28 21:44:34,3.8653,-67.9239,77.02,94,98,0.74
291,Hofn,IS,2021-11-28 21:47:36,64.2539,-15.2082,31.57,97,100,11.03
292,Vestmannaeyjar,IS,2021-11-28 21:47:36,63.4427,-20.2734,43.83,95,100,3.96
293,Kavieng,PG,2021-11-28 21:47:37,-2.5744,150.7967,82.4,77,58,7.92
294,Huarmey,PE,2021-11-28 21:47:37,-10.0681,-78.1522,69.94,78,94,9.8
295,Purwakarta,ID,2021-11-28 21:47:37,-6.5569,107.4433,74.08,88,98,2.08
296,Seoul,KR,2021-11-28 21:47:38,37.5683,126.9778,38.64,83,75,2.3
297,Salinas,US,2021-11-28 21:45:22,36.6777,-121.6555,75.81,28,1,0.0
298,Hasaki,JP,2021-11-28 21:47:38,35.7333,140.8333,34.2,47,3,2.28
299,Kiunga,PG,2021-11-28 21:47:38,-6.1219,141.2906,75.94,97,87,0.13
300,Muli,MV,2021-11-28 21:47:39,2.9167,73.5667,82.51,73,97,15.86
301,Nuuk,GL,2021-11-28 21:46:33,64.1835,-51.7216,43.41,93,75,42.57
302,Sola,VU,2021-11-28 21:47:39,-13.8833,167.55,81.27,83,75,0.0
303,Funtua,NG,2021-11-28 21:47:39,11.5233,7.3081,70.57,20,89,7.78
304,Medea,DZ,2021-11-28 21:47:40,36.2642,2.7539,38.16,72,23,14.83
305,Krasnyy Yar,RU,2021-11-28 21:47:40,46.5331,48.3456,35.53,86,16,7.52
306,Skelleftea,SE,2021-11-28 21:47:41,64.7507,20.9528,7.16,85,90,4.61
307,Richards Bay,ZA,2021-11-28 21:47:41,-28.783,32.0377,71.82,76,4,9.91
308,Panama City,PA,2021-11-28 21:47:41,8.9936,-79.5197,84.15,83,40,9.22
309,Shingu,JP,2021-11-28 21:47:42,33.7333,135.9833,43.36,71,0,5.01
310,Arman,RU,2021-11-28 21:47:42,59.7,150.1667,11.55,93,100,3.11
311,Narsaq,GL,2021-11-28 21:47:42,60.9167,-46.05,35.82,99,100,2.98
312,Todos Santos,MX,2021-11-28 21:47:43,23.45,-110.2167,71.4,81,100,5.39
313,Mabaruma,GY,2021-11-28 21:47:43,8.2,-59.7833,77.0,88,40,4.61
314,Druzhba,UA,2021-11-28 21:47:43,52.0428,33.9453,41.45,95,100,11.43
315,Tuy Hoa,VN,2021-11-28 21:47:44,13.0833,109.3,75.06,95,100,3.4
316,Fukue,JP,2021-11-28 21:47:44,32.6881,128.8419,56.95,60,13,2.91
317,Ossora,RU,2021-11-28 21:47:44,59.2353,163.0719,31.82,95,100,24.83
318,Plettenberg Bay,ZA,2021-11-28 21:47:45,-34.0527,23.3716,63.66,85,79,7.25
319,Te Anau,NZ,2021-11-28 21:47:45,-45.4167,167.7167,63.27,41,18,1.1
320,Talnakh,RU,2021-11-28 21:47:45,69.4865,88.3972,-15.83,98,77,2.8
321,Skala,PL,2021-11-28 21:47:46,50.2305,19.8536,35.26,87,90,13.8
322,Agapovka,RU,2021-11-28 21:48:46,53.2973,59.1348,18.61,85,100,5.79
323,Lamu,KE,2021-11-28 21:48:46,-2.2717,40.902,80.82,84,94,4.21
324,Quatre Cocos,MU,2021-11-28 21:48:47,-20.2078,57.7625,73.51,70,4,4.92
325,Eureka,US,2021-11-28 21:45:00,40.8021,-124.1637,54.21,83,62,5.79
326,Nanzhang,CN,2021-11-28 21:48:47,31.7765,111.8386,48.13,65,63,3.76
327,Astoria,US,2021-11-28 21:48:47,46.1879,-123.8313,55.29,88,90,19.57
328,Bulaevo,KZ,2021-11-28 21:48:48,54.9056,70.4439,13.64,86,100,6.87
329,Mandalgovi,MN,2021-11-28 21:48:48,45.7625,106.2708,14.94,82,57,13.58
330,Diamantino,BR,2021-11-28 21:48:48,-14.4086,-56.4461,78.55,85,99,4.0
331,Turba,EE,2021-11-28 21:48:49,59.0831,24.225,26.49,86,85,6.8
332,Ust-Kuyga,RU,2021-11-28 21:48:49,70.0167,135.6,-8.84,100,100,2.39
333,Pacific Grove,US,2021-11-28 21:48:49,36.6177,-121.9166,75.4,33,1,6.91
334,Qaanaaq,GL,2021-11-28 21:48:50,77.484,-69.3632,-8.18,75,22,8.46
335,Bairiki,KI,2021-11-28 21:48:50,1.3292,172.9752,86.0,70,75,10.36
336,Poum,NC,2021-11-28 21:48:50,-20.2333,164.0167,80.38,74,34,3.67
337,Bilibino,RU,2021-11-28 21:48:51,68.0546,166.4372,0.45,98,98,2.77
338,Cristalina,BR,2021-11-28 21:48:51,-16.7686,-47.6136,67.06,83,59,3.85
339,Mariestad,SE,2021-11-28 21:48:51,58.7097,13.8237,27.07,74,85,10.89
340,Shimanovsk,RU,2021-11-28 21:48:52,52.0,127.7,3.9,78,2,8.46
341,Marawi,PH,2021-11-28 21:48:52,7.9986,124.2928,68.14,91,52,2.01
342,Paralimni,CY,2021-11-28 21:48:52,35.0375,33.9833,61.68,70,98,5.91
343,High Prairie,CA,2021-11-28 21:48:53,55.4334,-116.4858,43.9,82,73,7.99
344,Pandan,PH,2021-11-28 21:48:53,14.0453,124.1694,79.47,89,96,9.17
345,Alim,PH,2021-11-28 21:48:53,9.5649,122.4876,77.61,85,12,6.91
346,El Alto,PE,2021-11-28 21:48:54,-4.2714,-81.2147,71.26,74,64,18.77
347,Kaitangata,NZ,2021-11-28 21:48:54,-46.2817,169.8464,63.05,42,98,6.53
348,Maxixe,MZ,2021-11-28 21:48:54,-23.8597,35.3472,70.99,69,3,10.67
349,Itoman,JP,2021-11-28 21:48:55,26.1247,127.6694,68.77,79,75,12.66
350,Norman Wells,CA,2021-11-28 21:48:55,65.282,-126.8329,-21.96,69,75,0.0
351,High Level,CA,2021-11-28 21:48:55,58.5169,-117.136,15.91,92,75,2.3
352,Gorele,TR,2021-11-28 21:48:56,41.0308,39.0031,71.04,66,54,12.41
353,Camacha,PT,2021-11-28 21:48:56,33.0833,-16.3333,60.22,67,40,10.36
354,Bowen,AU,2021-11-28 21:48:56,-20.0167,148.2333,73.62,76,99,11.61
355,Pangnirtung,CA,2021-11-28 21:48:57,66.1451,-65.7125,26.6,50,75,16.11
356,Zaysan,KZ,2021-11-28 21:48:57,47.4667,84.8667,11.39,89,23,1.3
357,Jeremie,HT,2021-11-28 21:44:59,18.65,-74.1167,78.85,78,49,4.07
358,Bara,NG,2021-11-28 21:48:57,10.3744,10.7288,74.86,20,55,5.53
359,Le Port,RE,2021-11-28 21:48:58,-20.9373,55.2919,75.2,85,40,1.01
360,Billings,US,2021-11-28 21:44:11,45.7833,-108.5007,58.77,30,75,16.11
361,Preobrazheniye,RU,2021-11-28 21:44:53,42.9019,133.9064,39.13,83,83,8.95
362,Kabinda,CD,2021-11-28 21:48:58,-6.1333,24.4833,66.9,93,62,1.39
363,Rong Kwang,TH,2021-11-28 21:48:59,18.339,100.3174,66.65,94,90,1.7
364,Kaele,CM,2021-11-28 21:48:59,10.1092,14.4508,79.66,15,87,8.7
365,Omboue,GA,2021-11-28 21:49:59,-1.5746,9.2618,77.4,87,79,6.4
366,Linxia,CN,2021-11-28 21:50:00,35.6003,103.2064,22.33,91,100,0.45
367,Ahuimanu,US,2021-11-28 21:50:00,21.4447,-157.8378,82.11,62,1,12.66
368,Marrakesh,MA,2021-11-28 21:45:33,31.6315,-8.0083,50.07,66,0,6.91
369,Zhenlai,CN,2021-11-28 21:50:00,45.8495,123.2973,13.14,95,45,4.5
370,Hualmay,PE,2021-11-28 21:50:01,-11.0964,-77.6139,68.99,78,80,10.42
371,Santa Barbara,US,2021-11-28 21:46:43,34.7333,-120.0343,75.76,10,1,4.61
372,Corsicana,US,2021-11-28 21:50:01,32.0954,-96.4689,68.38,32,1,8.05
373,Cauquenes,CL,2021-11-28 21:47:31,-35.9671,-72.3225,73.94,26,4,13.73
374,Faanui,PF,2021-11-28 21:50:02,-16.4833,-151.75,81.55,73,97,10.49
375,Asau,RO,2021-11-28 21:50:02,46.4333,26.4,41.92,72,100,4.61
376,Mackay,AU,2021-11-28 21:47:26,-21.15,149.2,73.38,94,90,6.91
377,Ayan,RU,2021-11-28 21:50:02,56.45,138.1667,6.58,71,8,17.43
378,Vilyuysk,RU,2021-11-28 21:50:03,63.7553,121.6247,-13.52,100,94,4.43
379,San Anselmo,US,2021-11-28 21:50:03,37.9747,-122.5616,68.0,55,1,5.75
380,Mnogovershinnyy,RU,2021-11-28 21:50:03,53.9353,139.9242,15.73,95,100,3.47
381,Anloga,GH,2021-11-28 21:50:04,5.7947,0.8973,82.62,78,60,11.61
382,Warrington,GB,2021-11-28 21:50:04,53.3925,-2.5802,32.11,86,0,8.05
383,Petukhovo,RU,2021-11-28 21:50:04,55.0692,67.9019,17.31,80,100,9.17
384,Lodwar,KE,2021-11-28 21:50:05,3.1191,35.5973,80.98,59,92,14.79
385,Broken Hill,AU,2021-11-28 21:49:28,-31.95,141.4333,69.51,56,10,8.05
386,Petropavlovsk-Kamchatskiy,RU,2021-11-28 21:50:05,53.0452,158.6483,10.99,67,0,4.47
387,Sinnamary,GF,2021-11-28 21:50:05,5.3833,-52.95,78.67,82,19,8.95
388,Vao,NC,2021-11-28 21:50:06,-22.6667,167.4833,76.12,87,21,20.76
389,Santa Fe,AR,2021-11-28 21:48:33,-31.6333,-60.7,72.45,51,12,10.83
390,Impfondo,CG,2021-11-28 21:50:06,1.6381,18.0667,73.92,74,83,3.74
391,Souillac,MU,2021-11-28 21:50:06,-20.5167,57.5167,73.78,83,20,3.44
392,Itatskiy,RU,2021-11-28 21:50:07,56.07,89.0369,18.0,90,100,14.34
393,Guiratinga,BR,2021-11-28 21:50:07,-16.3494,-53.7583,77.76,79,73,3.27
394,Qandala,SO,2021-11-28 21:50:07,11.472,49.8728,77.38,57,58,3.56
395,Imbituba,BR,2021-11-28 21:48:03,-28.24,-48.6703,73.29,88,100,2.42
396,Waitati,NZ,2021-11-28 21:50:08,-45.75,170.5667,65.73,51,77,3.11
397,Bengkulu,ID,2021-11-28 21:50:08,-3.8004,102.2655,75.97,85,100,5.08
398,Muravlenko,RU,2021-11-28 21:50:09,63.7898,74.523,-0.85,95,100,8.75
399,Harper,LR,2021-11-28 21:50:09,4.375,-7.7169,79.27,81,66,5.75
400,Edd,ER,2021-11-28 21:50:09,13.9297,41.6925,81.91,65,0,9.26
401,Kjollefjord,NO,2021-11-28 21:50:09,70.9457,27.3465,14.05,91,30,18.05
402,Emerald,AU,2021-11-28 21:50:10,-23.5333,148.1667,75.34,100,90,8.05
403,Zeya,RU,2021-11-28 21:50:10,53.75,127.2667,5.45,59,0,4.7
404,Kondinskoye,RU,2021-11-28 21:50:10,59.6481,67.41,23.36,85,100,12.5
405,Leeton,AU,2021-11-28 21:50:11,-34.5667,146.4,64.31,63,78,13.8
406,Camana,PE,2021-11-28 21:50:11,-16.6228,-72.7111,68.7,76,64,6.89
407,Columbia,US,2021-11-28 21:47:50,34.0007,-81.0348,60.75,28,1,4.61
408,Erdenet,MN,2021-11-28 21:50:12,49.0333,104.0833,7.21,80,79,4.81
409,Pennathur,IN,2021-11-28 21:50:12,12.25,79.2333,70.79,95,100,4.68
410,Manmad,IN,2021-11-28 21:50:12,20.25,74.45,65.21,44,79,5.01
411,Altay,CN,2021-11-28 21:50:13,47.8667,88.1167,14.88,66,4,6.89
412,Port Hardy,CA,2021-11-28 21:51:13,50.6996,-127.4199,50.18,100,75,4.61
413,Lhokseumawe,ID,2021-11-28 21:51:13,5.1801,97.1507,77.23,83,100,3.76
414,Fortuna,US,2021-11-28 21:51:13,40.5982,-124.1573,53.94,100,90,0.0
415,Bundaberg,AU,2021-11-28 21:51:14,-24.85,152.35,75.49,88,90,12.66
416,Rio Grande,BR,2021-11-28 21:51:14,-32.035,-52.0986,75.31,89,100,12.86
417,Sept-Iles,CA,2021-11-28 21:51:14,50.2001,-66.3821,30.72,69,75,9.22
418,Sibolga,ID,2021-11-28 21:51:15,1.7427,98.7792,74.19,89,100,2.51
419,Rawlins,US,2021-11-28 21:51:15,41.7911,-107.2387,54.03,32,1,36.82
420,Yambio,SS,2021-11-28 21:51:15,4.5721,28.3955,70.5,83,52,4.97
421,Evensk,RU,2021-11-28 21:51:16,61.95,159.2333,15.87,95,100,3.83
422,Dingle,PH,2021-11-28 21:51:16,10.9995,122.6711,75.34,94,52,6.69
423,Changji,CN,2021-11-28 21:51:16,44.0167,87.3167,12.99,85,0,6.71
424,Eganville,CA,2021-11-28 21:51:17,45.5334,-77.0994,20.53,54,100,2.86
425,Lexington,US,2021-11-28 21:46:17,37.9887,-84.4777,48.34,42,1,18.41
426,Tiznit,MA,2021-11-28 21:51:17,29.5833,-9.5,56.59,42,0,4.07
427,Sao Jose Da Coroa Grande,BR,2021-11-28 21:51:17,-8.8978,-35.1478,80.26,82,32,13.13
428,Hami,CN,2021-11-28 21:51:18,42.8,93.45,24.33,56,0,4.29
429,Dubovskoye,RU,2021-11-28 21:51:18,47.4092,42.7575,46.76,78,99,9.1
430,Lasa,IT,2021-11-28 21:51:18,46.6166,10.7002,31.08,94,100,6.73
431,Chumikan,RU,2021-11-28 21:51:19,54.7183,135.315,-0.18,90,98,6.51
432,Cuamba,MZ,2021-11-28 21:51:19,-14.8031,36.5372,70.83,62,0,3.36
433,Poya,NC,2021-11-28 21:51:19,-21.35,165.15,84.76,63,56,4.21
434,San Policarpo,PH,2021-11-28 21:51:20,12.1791,125.5072,80.56,83,100,10.58
435,Cloquet,US,2021-11-28 21:51:20,46.7216,-92.4594,31.98,62,5,4.43
436,Turtas,RU,2021-11-28 21:51:20,58.9417,69.1325,21.81,81,100,9.26
437,Oeiras Do Para,BR,2021-11-28 21:51:21,-2.0031,-49.8544,81.7,65,59,3.83
438,Kosh-Agach,RU,2021-11-28 21:51:21,50.0,88.6667,4.89,91,17,3.47
439,Manzhouli,CN,2021-11-28 21:51:21,49.6,117.4333,2.17,91,13,6.04
440,Quthing,LS,2021-11-28 21:51:22,-30.4,27.7003,57.33,48,0,1.7
441,Galle,LK,2021-11-28 21:51:22,6.0367,80.217,76.6,87,100,3.27
442,Aitape,PG,2021-11-28 21:51:22,-3.1374,142.3475,81.21,79,90,4.52
443,Kroya,ID,2021-11-28 21:51:23,-7.6331,109.2461,75.07,90,98,2.68
444,Cururupu,BR,2021-11-28 21:51:23,-1.8283,-44.8683,77.54,86,51,3.4
445,Kaeo,NZ,2021-11-28 21:51:23,-35.1,173.7833,70.3,62,100,3.91
446,Eregli,TR,2021-11-28 21:51:24,37.5133,34.0467,54.25,51,40,3.71
447,Ha Tinh,VN,2021-11-28 21:47:40,18.3333,105.9,66.72,78,96,7.0
448,Chandbali,IN,2021-11-28 21:51:24,20.7833,86.7667,65.8,57,85,6.35
449,Berlevag,NO,2021-11-28 21:51:24,70.8578,29.0864,10.35,79,36,29.93
450,Jiblah,YE,2021-11-28 21:51:25,13.9216,44.1467,57.65,49,0,3.78
451,Chebsara,RU,2021-11-28 21:51:25,59.2002,38.8356,25.34,94,99,6.64
452,Lundazi,ZM,2021-11-28 21:51:25,-12.2929,33.1782,67.14,59,1,6.15
453,Haines Junction,CA,2021-11-28 21:51:26,60.7522,-137.5108,-20.25,69,99,2.3
454,La Rioja,ES,2021-11-28 21:51:26,42.25,-2.5,33.58,98,100,12.08
455,Opunake,NZ,2021-11-28 21:51:26,-39.4556,173.8583,65.71,81,94,11.81
456,Angoche,MZ,2021-11-28 21:51:26,-16.2325,39.9086,75.13,68,0,7.27
457,Lucapa,AO,2021-11-28 21:52:27,-8.4192,20.7447,64.58,96,71,2.26
458,Kismayo,SO,2021-11-28 21:52:27,-0.3582,42.5454,79.29,82,100,6.67
459,Poso,ID,2021-11-28 21:52:27,-1.3959,120.7524,76.28,90,100,2.93
460,Bubaque,GW,2021-11-28 21:52:28,11.2833,-15.8333,83.3,69,76,15.95
461,Namibe,AO,2021-11-28 21:52:28,-15.1961,12.1522,69.82,74,93,4.65
462,Yerbogachen,RU,2021-11-28 21:52:28,61.2767,108.0108,-1.97,100,100,2.89
463,Alofi,NU,2021-11-28 21:52:29,-19.0595,-169.9187,80.49,50,44,16.11
464,Upernavik,GL,2021-11-28 21:52:29,72.7868,-56.1549,-9.2,78,10,9.82
465,Jiwani,PK,2021-11-28 21:52:29,25.05,61.7417,75.42,66,0,8.16
466,Oxbow,CA,2021-11-28 21:52:30,49.2333,-102.1676,37.35,84,100,8.61
467,Bure,ET,2021-11-28 21:52:30,10.7,37.0667,57.85,51,49,2.66
468,Parabel,RU,2021-11-28 21:52:30,58.6978,81.4825,23.61,95,100,8.12
469,Moranbah,AU,2021-11-28 21:52:31,-22.0016,148.0466,77.63,75,87,13.2
470,Kautokeino,NO,2021-11-28 21:52:31,69.0125,23.0412,-6.72,100,100,6.6
471,Meulaboh,ID,2021-11-28 21:52:31,4.1363,96.1285,74.41,90,100,4.38
472,Santa Cruz,BO,2021-11-28 21:48:56,-17.8,-63.1667,82.45,69,75,16.11
473,Riohacha,CO,2021-11-28 21:52:32,11.5444,-72.9072,83.55,64,57,11.9
474,Korla,CN,2021-11-28 21:52:32,41.7597,86.1469,22.71,58,0,3.15
475,Fairbanks,US,2021-11-28 21:50:02,64.8378,-147.7164,-27.44,72,1,0.0
476,Vuktyl,RU,2021-11-28 21:52:32,63.8567,57.3094,23.59,96,100,10.0
477,Ulladulla,AU,2021-11-28 21:52:33,-35.35,150.4667,59.9,61,88,2.33
478,Awjilah,LY,2021-11-28 21:52:33,29.1081,21.2869,75.79,20,100,12.88
479,Santa Isabel Do Rio Negro,BR,2021-11-28 21:52:33,-0.4139,-65.0192,77.05,92,98,2.91
480,Novyy Urengoy,RU,2021-11-28 21:50:59,66.0833,76.6333,-21.1,100,56,2.95
481,Vila Franca Do Campo,PT,2021-11-28 21:52:34,37.7167,-25.4333,59.41,66,94,5.06
482,Kraslava,LV,2021-11-28 21:52:34,55.8951,27.168,27.43,97,100,3.15
483,San Quintin,MX,2021-11-28 21:52:34,30.4833,-115.95,71.96,39,0,10.98
484,Tautira,PF,2021-11-28 21:52:35,-17.7333,-149.15,77.02,80,93,19.01
485,Angoram,PG,2021-11-28 21:52:35,-4.0625,144.0661,77.0,95,100,2.3
486,Koungou,YT,2021-11-28 21:52:35,-12.7336,45.2042,78.51,89,0,3.44
487,Keti Bandar,PK,2021-11-28 21:52:36,24.1447,67.4497,73.85,31,0,13.53
488,Awbari,LY,2021-11-28 21:52:36,26.5921,12.7805,70.65,30,100,7.54
489,Quesnel,CA,2021-11-28 21:52:36,52.9999,-122.5029,46.9,71,1,8.05
490,Zhigansk,RU,2021-11-28 21:52:37,66.7697,123.3711,-7.4,99,100,5.68
491,Xai-Xai,MZ,2021-11-28 21:52:37,-25.0519,33.6442,69.84,67,1,11.05
492,Kandrian,PG,2021-11-28 21:52:37,-6.2167,149.55,82.47,77,100,0.49
493,Blytheville,US,2021-11-28 21:52:37,35.9273,-89.919,57.16,47,1,13.8
494,Edgewater,US,2021-11-28 21:52:38,28.9889,-80.9023,68.38,43,95,1.63
495,Umtata,ZA,2021-11-28 21:52:38,-31.5889,28.7844,57.63,93,3,2.62
496,Damghan,IR,2021-11-28 21:52:38,36.1683,54.348,43.81,58,8,2.46
497,Babra,IN,2021-11-28 21:52:39,21.85,71.3,72.68,38,91,8.57
498,Fremont,US,2021-11-28 21:52:29,37.5483,-121.9886,69.73,50,1,4.61
499,Bonfim,BR,2021-11-28 21:52:39,3.0833,-59.95,93.15,57,67,10.36
500,Road Town,VG,2021-11-28 21:50:21,18.4167,-64.6167,84.24,74,40,5.75
501,Victor Harbor,AU,2021-11-28 21:52:40,-35.5667,138.6167,66.29,50,0,0.49
502,Omsukchan,RU,2021-11-28 21:52:40,62.5333,155.8,-14.64,100,100,3.47
503,Wilmington,US,2021-11-28 21:50:14,34.2257,-77.9447,64.31,29,1,10.36
504,Dombarovskiy,RU,2021-11-28 21:52:40,50.7587,59.5386,18.82,88,100,4.85
505,Belyy Yar,RU,2021-11-28 21:53:41,53.6039,91.3903,21.09,63,0,4.47
506,Mpanda,TZ,2021-11-28 21:53:41,-6.3655,31.0409,68.23,76,69,1.81
507,Abulug,PH,2021-11-28 21:53:41,18.4453,121.4533,75.11,93,52,7.99
508,Cayenne,GF,2021-11-28 21:53:42,4.9333,-52.3333,80.64,89,75,2.3
509,Shakhty,RU,2021-11-28 21:53:42,47.7091,40.2144,47.82,97,100,12.46
510,Karera,IN,2021-11-28 21:53:42,25.4667,78.15,62.47,44,88,1.81
511,Akyab,MM,2021-11-28 21:53:43,20.15,92.9,73.54,70,78,5.64
512,Port-Gentil,GA,2021-11-28 21:53:43,-0.7193,8.7815,80.56,89,40,5.75
513,Thinadhoo,MV,2021-11-28 21:53:43,0.5333,72.9333,81.95,72,77,19.39
514,Kieta,PG,2021-11-28 21:53:44,-6.2167,155.6333,82.83,73,100,2.15
515,Artyom,AZ,2021-11-28 21:53:44,40.4723,50.333,55.54,93,89,13.15
516,Gombong,ID,2021-11-28 21:53:44,-7.6072,109.5142,73.63,93,63,2.42
517,Tynset,NO,2021-11-28 21:53:44,62.2759,10.7824,-13.38,98,61,2.3
518,Turukhansk,RU,2021-11-28 21:53:45,65.8167,87.9833,-16.08,100,92,2.24
519,Ponta Delgada,PT,2021-11-28 21:53:45,37.7333,-25.6667,59.72,77,75,8.05
520,Alghero,IT,2021-11-28 21:53:45,40.5589,8.3181,51.89,54,40,13.8
521,Lidkoping,SE,2021-11-28 21:53:46,58.5052,13.1577,26.49,73,100,10.6
522,Lubango,AO,2021-11-28 21:53:46,-14.9172,13.4925,63.57,52,99,1.79
523,Irece,BR,2021-11-28 21:53:46,-11.3042,-41.8558,71.29,80,43,7.65
524,Dengzhou,CN,2021-11-28 21:53:47,37.8086,120.7508,47.98,81,40,2.55
525,Shubarkuduk,KZ,2021-11-28 21:53:47,49.1447,56.4872,20.34,87,100,4.85
526,Port Lavaca,US,2021-11-28 21:53:47,28.615,-96.6261,60.85,77,90,11.5
527,Wadena,US,2021-11-28 21:53:48,46.4425,-95.1361,33.69,47,75,0.0
528,Tiarei,PF,2021-11-28 21:53:48,-17.5333,-149.3333,77.02,79,81,16.2
529,Timizart,DZ,2021-11-28 21:53:48,36.8,4.2667,47.14,69,72,21.16
530,Kasamwa,TZ,2021-11-28 21:53:49,-2.85,32.4333,68.65,79,100,4.05
531,Villa Bruzual,VE,2021-11-28 21:53:49,9.3328,-69.1208,83.35,64,99,3.71
532,Sorong,ID,2021-11-28 21:53:49,-0.8833,131.25,79.03,85,98,5.26
533,Segezha,RU,2021-11-28 21:53:50,63.7415,34.3222,10.06,95,100,6.58
534,Ladario,BR,2021-11-28 21:53:50,-19.0047,-57.6017,95.29,46,75,5.75
535,Trofors,NO,2021-11-28 21:53:50,65.5333,13.4063,22.46,89,98,7.07
536,Elk City,US,2021-11-28 21:53:51,35.412,-99.4043,62.82,25,1,8.05
537,Kerchevskiy,RU,2021-11-28 21:53:51,59.946,56.2884,29.62,96,100,11.21
538,Yangjiang,CN,2021-11-28 21:53:51,21.85,111.9667,62.58,64,55,6.04
539,Goderich,CA,2021-11-28 21:49:59,43.7501,-81.7165,34.12,93,100,9.22
540,Okhotsk,RU,2021-11-28 21:53:52,59.3833,143.3,-7.62,86,12,18.86
541,Itarema,BR,2021-11-28 21:53:52,-2.9248,-39.9167,81.19,78,23,15.93
542,Sabang,ID,2021-11-28 21:53:52,5.8933,95.3214,80.49,73,100,3.89
543,Deputatskiy,RU,2021-11-28 21:53:53,69.3,139.9,-12.53,96,100,5.06
544,Kabo,CF,2021-11-28 21:53:53,7.6994,18.629,76.5,27,91,2.13
545,Tevriz,RU,2021-11-28 21:53:53,57.509,72.4042,18.77,81,100,6.89
546,Kathu,TH,2021-11-28 21:53:54,7.9178,98.3332,75.02,78,98,7.83
547,Leshukonskoye,RU,2021-11-28 21:53:54,64.8989,45.7622,11.95,93,100,6.87
548,Havoysund,NO,2021-11-28 21:53:54,70.9963,24.6622,14.23,91,53,11.43
549,Joue-Les-Tours,FR,2021-11-28 21:53:55,47.3522,0.6691,34.14,75,0,5.75
550,Scarborough,GB,2021-11-28 21:48:58,54.2797,-0.4044,33.37,72,44,13.31
551,Aksu,CN,2021-11-28 21:53:55,41.1231,80.2644,25.56,61,6,3.2
552,Karratha,AU,2021-11-28 21:54:55,-20.7377,116.8463,81.59,60,28,2.95
553,Carauari,BR,2021-11-28 21:54:56,-4.8828,-66.8958,76.17,96,100,3.13
554,Pljevlja,ME,2021-11-28 21:51:17,43.3333,19.3333,43.34,91,57,7.78
555,Kamaishi,JP,2021-11-28 21:54:56,39.2667,141.8833,40.91,71,4,5.75
556,Kilindoni,TZ,2021-11-28 21:54:56,-7.9139,39.6668,81.0,77,98,10.85
557,Caravelas,BR,2021-11-28 21:54:57,-17.7125,-39.2481,74.62,94,62,12.01
558,Agadez,NE,2021-11-28 21:50:10,19.75,10.25,73.96,19,4,5.59
559,Shirokiy,RU,2021-11-28 21:54:57,49.758,129.523,11.23,85,100,11.74
560,Charlestown,AU,2021-11-28 21:54:57,-32.95,151.6667,64.18,76,97,5.5
561,Chifeng,CN,2021-11-28 21:54:58,42.2683,118.9636,29.73,66,100,3.09
562,Faya,SA,2021-11-28 21:54:58,18.3851,42.4509,57.31,39,0,5.44
